lag_s,msd
0.05,0.4130902721880736
0.1,1.5509150714977569
0.15000000000000002,2.892913529333867
0.2,3.6637198404633153
0.25,3.4356085370537253
0.30000000000000004,2.3558412321191846
0.35000000000000003,1.0454884068677133
0.4,0.30420043036335076
0.45,0.3609822746183414
