lag_s,msd
0.05,0.3352844574338577
0.1,1.292486848944642
0.15000000000000002,2.478682514018699
0.2,3.218635661122452
0.25,3.0438237699047574
0.30000000000000004,2.0590396540732057
0.35000000000000003,0.8893631236682639
0.4,0.19657690470404038
0.45,0.10013776528630783
